staff_pick,name_len_clean,blurb_len_clean,staff_pick.1,show_feature_image,video,goal_usd,project_duration_days
False,3,20,False,False,True,49053.485700000005,30
False,4,18,False,False,True,3045.5009999999997,59
False,3,5,False,False,False,12688.2782,30
False,5,17,False,False,False,26.36471285,20
False,3,15,False,False,True,12458.094099999998,30
True,6,14,False,False,True,50000.0,30
False,6,20,False,False,False,58010.92754974,13
True,1,9,False,False,True,12000.0,21
False,4,19,False,False,True,35000.0,60
True,6,13,False,False,True,10000.0,30
False,5,7,False,False,True,96555.20424801,60
True,5,8,False,False,True,10000.0,30
False,4,14,False,False,True,15000.0,60
True,8,11,False,False,True,10003.026565,30
False,7,13,False,False,True,6562.555380000001,30
True,4,11,False,True,True,13216.994400000001,30
True,9,12,False,False,True,6000.0,20
False,2,5,False,False,True,36500.0,59
False,4,10,False,False,True,175000.0,30
False,8,19,False,False,False,538.58475,30
False,6,7,False,False,False,3300.0,21
False,5,6,False,False,True,365.54838,30
False,3,20,False,False,True,74285.033606,30
False,1,15,False,False,True,12344.9932,28
False,7,19,False,False,False,2855.7573155,60
False,4,14,False,False,True,3000.0,22
False,6,13,False,False,False,6158.02225,60
True,6,5,False,False,True,3086.2483,28
False,7,17,False,False,True,5000.0,30
False,5,22,False,False,True,40000.0,30
True,9,17,False,False,True,150000.0,29
False,6,21,False,False,True,2500.0,30
False,5,5,False,False,True,35000.0,30
False,11,18,False,False,False,7500.0,60
True,5,17,False,False,True,2147.9912,60
False,5,7,False,False,False,175.20381088,7
False,3,8,False,False,False,300.0,20
False,3,23,False,False,True,596.48072,30
False,6,9,False,False,True,7500.0,30
False,1,1,False,False,False,40000.0,60
False,7,17,False,False,True,8320.298999999999,30
False,6,14,False,False,True,15000.0,30
False,8,20,False,False,True,6000.0,30
False,10,20,False,False,False,214.27041,30
False,8,19,False,False,True,1000.0,37
False,5,14,False,False,False,3500.0,30
False,7,17,False,False,False,509.00531500000005,18
False,8,15,False,False,True,13559.347500000002,60
False,2,19,False,False,True,758.010547,34
False,5,14,False,False,False,6000.0,32
False,6,10,False,False,True,17124.03904,41
False,5,14,False,False,True,2000.0,30
False,7,6,False,False,True,127.79749000000001,40
False,5,13,False,False,True,10000.0,40
True,11,19,False,False,True,8888.0,34
False,3,13,False,False,True,3000.0,30
False,4,10,False,False,False,246.37338400000002,30
False,5,11,False,False,False,500.0,30
False,7,21,False,False,True,369.99763,28
False,6,10,False,False,True,37000.0,30
True,5,9,False,True,True,7613.44026,45
False,6,8,False,False,True,12000.0,30
False,4,22,False,False,True,20000.0,30
False,4,6,False,False,True,25600.0,30
False,4,9,False,False,False,500.0,30
False,7,13,False,False,True,7500.0,21
False,8,19,False,True,False,15000.0,60
False,5,8,False,True,False,500.0,26
False,7,16,False,False,False,1000.0,20
False,8,18,False,False,False,887.720056,30
False,5,7,False,False,False,437.588884,30
False,6,20,False,False,False,1332.368882,23
False,5,20,False,False,False,612.2296550000001,60
False,1,19,False,False,False,300000.0,25
False,3,4,False,False,False,400.0,13
False,5,9,False,False,True,1000.0,30
False,7,14,False,False,True,17738.883648000003,30
False,7,15,False,False,False,8881.68488,35
False,6,8,False,False,True,1000.0,60
True,9,16,False,False,True,3821.7219,30
False,4,13,False,False,False,8823.65272,32
True,3,10,False,False,True,300.0,23
True,2,12,False,False,True,25000.0,40
False,3,8,False,False,False,978.160128,29
False,4,10,False,False,True,544.9650700000001,50
False,4,16,False,False,True,10000.0,58
False,4,18,False,False,True,1200.0,30
False,2,4,False,False,False,1400.0,25
False,4,10,False,False,False,3007.6657999999998,31
False,2,3,False,False,True,13500.0,60
False,5,17,False,False,True,375.54595,14
False,6,7,False,False,True,9520.692291000001,27
False,1,14,False,False,True,10838.729636,48
False,5,17,False,False,True,168677.92385,30
False,3,9,False,False,False,700.0,20
False,5,2,False,False,False,600.0,20
True,8,17,False,False,True,6500.0,30
False,4,11,False,False,False,1112285.19,60
False,5,18,False,False,True,5000.0,15
False,5,17,False,False,True,6370.782099999999,14
False,8,5,False,False,False,6000.0,30
False,8,12,False,False,True,5000.0,30
False,5,5,False,False,False,500.0,25
False,8,14,False,False,True,2558.1054,40
False,8,21,False,False,True,368.32819500000005,35
False,5,20,False,False,False,12100.0,30
False,9,18,False,False,True,9995.14772765,60
False,3,22,False,False,True,1373.65155,28
True,3,16,False,False,True,29000.0,24
True,9,20,False,False,True,1000.0,16
False,1,9,False,False,True,1847.8003800000001,19
False,4,20,False,False,True,7332.4965,60
False,2,13,False,False,False,12397.749600000001,30
False,3,9,False,False,True,5000.0,60
False,4,10,False,False,True,10000.0,29
False,4,10,False,False,False,628.9436999999999,28
False,7,16,False,False,True,3822.7251,45
True,4,7,False,False,True,3727.3821453,30
False,9,9,False,False,True,2000.0,18
False,4,18,False,False,True,2592.4485720000002,18
True,6,9,False,False,True,10000.0,30
False,7,22,False,False,True,3750.0,7
False,2,8,False,False,False,2500.0,49
False,4,21,False,False,False,730.0,30
False,9,15,False,False,True,7500.0,30
True,11,22,False,False,True,10000.0,30
False,8,16,False,False,True,2163.0209999999997,30
False,7,19,False,True,False,200.0,30
True,6,13,False,False,True,20000.0,40
False,6,18,False,False,False,550.0,26
False,4,4,False,False,True,50000.0,60
False,2,18,False,False,True,25000.0,45
True,6,18,False,False,True,7643.5878624,30
False,4,14,False,False,False,6000.0,30
False,10,13,False,False,False,100.0,60
True,5,17,False,False,True,38000.0,30
False,6,6,False,False,True,4948.317585000001,60
False,6,23,False,False,True,16000.0,60
False,5,5,False,False,False,2000.0,41
False,5,17,False,False,False,90000.0,40
False,2,7,False,False,True,8000.0,30
False,12,16,False,False,True,10024.968885,45
False,6,21,False,False,True,5000.0,45
False,7,5,False,False,True,1000.0,19
False,7,18,False,False,True,5000.0,29
False,6,13,False,False,False,999.0,30
False,9,18,False,False,True,6218.263550000001,45
False,2,8,False,False,False,124850.492,50
False,4,6,False,False,True,500.0,30
False,7,16,False,False,False,323.052372,21
False,8,14,False,False,True,5000.0,46
True,5,5,False,False,True,250.0,37
True,5,5,False,False,True,250.0,37
False,2,6,False,False,True,280.0,57
False,2,6,False,False,True,300.0,37
True,6,17,False,False,True,10316.92379,43
False,7,18,False,False,True,3712.49913,20
False,2,3,False,False,False,500.0,10
False,5,17,False,False,True,5479.88445,45
True,7,19,False,False,True,10914.611700000001,30
False,6,12,False,False,True,25000.0,31
False,8,19,False,False,True,10000.0,25
False,5,21,False,False,False,275.0,18
False,4,11,False,False,True,12000.0,21
True,10,9,False,False,False,5000.0,30
False,5,14,False,False,True,805.6324440000001,40
True,7,9,False,False,True,2767.61755,15
False,5,13,False,False,False,250.0,30
False,1,19,False,False,True,7468.7339999999995,26
True,8,16,False,False,True,3659.045649,30
False,1,4,False,False,True,1554.08792,27
False,7,24,False,False,True,3000.0,60
False,8,18,False,False,True,25478.518,53
False,5,10,False,False,False,2000.0,30
True,6,20,False,False,True,10778.8936,45
False,7,16,False,False,True,3637.20129,16
False,6,18,False,False,True,5000.0,30
True,4,22,False,False,True,12500.0,29
False,8,11,False,False,True,1000.0,30
False,8,20,False,False,True,10000.0,30
False,1,11,False,False,True,876.7642159999999,14
False,5,14,False,False,True,15036.290191000002,20
True,5,13,False,False,True,11039.196899999999,29
False,3,17,False,False,True,32600.0,28
True,9,17,False,False,True,7541.44968,30
False,7,17,False,False,False,8000.0,5
False,5,18,False,False,True,10899.3014,30
False,6,15,False,False,True,3745.51476,30
False,7,15,False,False,True,9385.459758,30
False,4,19,False,False,True,930.6377100000001,29
False,4,19,False,False,False,2402.5667722099997,40
False,3,14,False,False,False,2197.72974,30
False,7,5,False,False,False,1900.5697999999998,24
False,5,10,False,False,True,8500.0,30
False,3,11,False,False,False,4200.0,30
False,7,11,False,False,True,2547.8079999999995,32
False,4,18,False,False,True,10213.7416,22
False,1,18,False,False,False,296609.384,60
True,11,18,False,False,True,4400.0,28
False,6,15,False,False,False,468.44831875,45
False,1,9,False,False,True,2497.4089400000003,60
False,2,18,False,False,False,8300.0,30
False,7,17,False,False,False,2197.72974,60
False,2,21,False,False,False,81482.296233,20
False,6,16,False,False,False,4000.0,30
False,5,11,False,False,False,312.17611750000003,20
False,7,17,False,False,False,32928.7488,30
False,2,13,False,False,True,100.0,60
False,3,17,False,False,True,2300.0,17
False,9,8,False,False,True,3721.1047000000003,30
False,3,7,False,False,True,8876.39204625,20
False,3,14,False,False,False,3734.8272500000003,23
True,3,13,False,False,True,10869.9551,30
False,4,23,False,True,False,8000.0,45
False,8,18,False,False,True,3000.0,44
False,6,8,False,False,False,3300.0,30
False,6,18,False,False,True,10000.0,28
False,4,13,False,False,False,310.21257,30
True,9,13,False,False,True,10038.73792446,60
False,7,16,False,False,False,10000.0,35
False,7,17,False,False,True,10525.364275,50
False,7,20,False,False,False,300.661456,17
False,7,14,False,False,False,100.0,35
False,3,10,False,False,True,8926.311099999999,30
False,9,13,False,False,True,1500.0,20
False,3,9,False,False,True,5000.0,16
False,1,10,False,False,False,5000.0,49
False,6,23,False,False,True,41.0,55
True,3,23,False,False,True,10000.0,21
False,3,10,False,False,True,5000.0,30
False,9,12,False,False,False,20000.0,60
False,6,17,False,False,False,2000.0,38
False,2,18,False,False,False,2486.99922,30
False,5,14,False,False,True,16000.0,30
False,5,17,False,False,True,50000.0,60
False,4,10,True,False,True,9940.50285,45
False,6,11,False,False,True,5000.0,30
True,4,21,False,False,True,6646.8237,30
False,8,12,False,False,True,3421.385275,25
False,3,6,False,False,False,853.5086450000001,45
False,3,3,False,False,True,31740.993599999998,30
False,4,5,False,False,False,1823.3030655,30
False,7,17,False,False,True,6370.897135,35
False,1,6,False,False,False,32299.7818,30
False,5,24,False,False,True,2000.0,30
False,4,13,False,False,True,14000.0,30
True,6,8,False,False,True,15000.0,30
False,7,15,False,False,False,1000.0,30
False,6,8,False,False,False,75.052706,14
False,3,19,False,False,True,33289.5021,30
False,4,17,False,False,True,2500.0,45
False,4,3,False,False,False,10000.0,60
False,3,8,False,False,True,3512.3998720000004,32
False,4,15,False,False,True,11772.210720000001,30
False,4,12,False,False,False,300.0,10
False,8,9,False,False,True,1000.0,30
False,5,12,False,False,True,35100.0,60
True,10,15,False,False,True,7007.0,21
False,5,27,False,False,True,30000.0,60
False,4,8,False,False,False,5000.0,32
False,5,5,False,False,True,8300.0,31
False,7,19,False,False,True,10000.0,30
False,5,11,False,False,True,25000.0,30
False,3,13,False,False,False,74.23916,15
False,8,12,False,False,False,1087.15032,20
False,10,13,False,False,True,5000.0,30
False,9,19,False,False,True,2000.0,30
False,5,12,False,False,True,8000.0,30
False,2,9,False,False,True,221.930014,14
True,4,16,False,False,True,1105.28381,30
True,6,12,False,False,True,523.506076,17
False,3,10,False,False,False,484.960172,30
False,4,5,False,False,False,74.83864799999999,14
True,2,16,False,False,False,6600.0,23
False,4,3,False,False,True,18000.0,30
False,8,15,False,False,True,15000.0,40
True,8,20,False,False,True,35000.0,36
False,7,5,False,False,False,62114.965,30
True,7,14,False,False,True,9653.54085,19
False,4,11,False,False,True,10177.612949999999,42
False,5,8,False,False,False,292.429724,14
False,3,19,False,False,False,12569.0828,30
False,3,8,False,False,True,5000.0,35
False,5,16,False,False,False,551.478295,30
False,9,20,False,False,False,100.0,10
False,4,15,False,True,False,3292.26054,30
True,6,22,False,False,False,2500.0,21
True,2,9,False,False,True,2514.90078,42
False,5,11,False,False,False,275.0,35
False,9,6,False,False,True,1400.0,30
False,8,13,False,True,True,3821.7119999999995,24
False,4,15,False,False,True,1500.0,20
False,5,14,False,False,True,5453.0444,37
False,5,9,False,False,False,509.55740000000003,10
False,5,8,False,False,False,262.4760495,28
False,5,12,False,False,False,500.0,30
True,4,14,False,False,True,10000.0,30
True,2,15,False,False,True,5600.0,28
True,9,19,False,False,True,6000.0,60
False,8,12,False,False,True,45000.0,60
False,8,14,False,False,False,1500000.0,7
False,3,15,False,False,False,82321.872,30
False,3,8,False,False,True,1622.761935,10
False,3,13,False,False,True,3934.1229164,21
False,9,18,False,False,False,547.977635,23
False,8,21,False,False,False,636.94915,8
False,7,21,False,False,False,6000.0,59
False,6,14,False,True,True,10000.0,30
False,7,11,False,False,True,3789.25671,35
False,7,19,True,False,True,941.0219999999999,60
False,2,14,False,False,False,800.0,32
False,8,13,False,False,True,150000.0,30
False,7,19,False,False,False,50000.0,60
False,8,10,False,False,True,7445.2015,15
False,6,13,False,False,True,10000.0,60
False,2,19,False,False,True,3703.79973,60
False,4,14,False,False,True,15000.0,30
False,6,17,False,False,True,3519.321064,30
True,1,22,False,False,True,3120.10145,30
True,5,15,False,False,True,5453.252549999999,28
False,8,25,False,False,False,573.5946908000001,35
False,8,21,False,False,False,55481.72,59
False,7,16,False,False,True,1600.0,19
False,8,23,False,False,False,1109.6500700000001,30
False,4,11,False,False,False,2000.0,19
False,4,20,False,False,True,8000.0,22
False,7,19,False,False,True,15323.0,42
True,4,21,False,False,True,2500.0,29
False,4,16,False,False,True,5108.263199999999,50
False,7,19,False,False,False,500.0,16
False,2,5,False,False,False,243939.922,60
False,4,18,False,False,False,900.0,30
False,6,10,True,False,True,1927.087578,57
False,7,7,False,False,True,25000.0,30
False,2,6,False,False,True,3000.0,14
False,4,7,False,False,True,3661.5283,30
False,8,5,False,False,False,99.0,3
False,11,21,False,False,True,1200.0,45
False,7,16,False,False,True,2000.053458,40
True,8,14,False,True,True,10000.0,34
False,5,20,False,False,True,15000.0,30
True,3,14,False,False,True,1458.3344000000002,30
False,1,18,False,False,True,9169.104503999999,60
False,7,14,False,False,True,2498.55084,32
False,1,9,False,False,False,25000.0,24
False,8,4,False,False,True,80000.0,60
False,3,21,False,False,False,6000.0,30
True,4,18,False,False,False,2000.0,5
False,4,11,False,False,True,8761.592719999999,30
False,3,5,False,False,True,732.30566,30
False,4,8,False,False,True,10700.0,31
False,9,18,False,False,True,15000.0,14
False,5,9,False,False,True,1950.26817,21
False,5,11,True,False,True,1819.08805,30
False,3,18,False,False,False,12300.0,60
False,6,10,False,False,False,2500.0,30
False,8,14,False,False,False,5000.0,60
False,2,19,False,False,False,10000.0,37
False,8,16,False,False,False,108.0,30
False,6,16,False,False,False,991.04754,36
True,2,20,False,False,True,15000.0,30
False,4,17,False,False,False,2222.856144,29
False,9,14,False,False,True,368.965295,30
False,6,18,False,False,True,1500.0,22
False,1,17,False,False,True,1111.3869,59
False,4,20,False,False,False,8000.0,60
False,5,7,False,False,True,15000.0,33
False,5,7,False,False,True,25000.0,30
False,6,18,False,False,False,102.014984,25
False,9,20,False,False,True,1370.356,18
False,4,8,False,False,False,14500.0,25
False,6,10,False,False,False,301.74400399999996,16
False,6,17,False,False,True,10740.8386,30
False,6,19,False,False,False,6323.071,40
True,3,19,False,False,False,1000.0,29
False,2,12,False,False,True,6000.0,35
False,2,20,False,False,True,9638.86157,50
False,4,19,False,False,True,4396.926,40
False,8,14,True,False,True,3854.928,35
False,5,15,False,False,False,5000.0,30
False,5,14,False,False,True,8000.0,30
False,6,19,False,True,True,214050.48799999998,29
False,10,18,False,False,True,1000.0,60
False,8,18,False,False,True,1578.8569625000002,30
False,7,3,False,False,True,381.9663855,30
False,3,20,False,False,True,15000.0,36
True,6,19,False,True,True,301306.1997,30
False,5,8,False,False,False,994.8009199999999,60
False,4,21,False,False,True,5500.0,45
